picture,time,user_agent,ip
kitten3,2019-02-26 19:27:11.632770,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",136.224.39.12
puppy1,2019-02-26 19:27:11.676034,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",136.224.39.12
kitten3,2019-02-26 19:27:11.719317,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",136.224.39.12
kitten3,2019-02-26 19:27:11.762251,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",136.224.39.12
kitten3,2019-02-26 19:27:11.806497,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",136.224.39.12
puppy3,2019-02-26 19:27:11.850674,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",136.224.39.12
kitten3,2019-02-26 19:27:11.893769,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",136.224.39.12
kitten3,2019-02-26 19:27:11.938057,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",32.216.108.150
kitten2,2019-02-26 19:27:11.981520,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",32.216.108.150
kitten1,2019-02-26 19:27:12.026676,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",32.216.108.150
puppy1,2019-02-26 19:27:12.070434,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",32.216.108.150
kitten2,2019-02-26 19:27:12.113823,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",32.216.108.150
puppy1,2019-02-26 19:27:12.157800,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",32.216.108.150
puppy1,2019-02-26 19:27:12.201324,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",32.216.108.150
puppy2,2019-02-26 19:27:12.244464,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",32.216.108.150
kitten1,2019-02-26 19:27:12.287807,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1",127.215.158.251
puppy1,2019-02-26 19:27:12.332953,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1",127.215.158.251
puppy2,2019-02-26 19:27:12.376663,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1",127.215.158.251
puppy2,2019-02-26 19:27:12.419472,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1",127.215.158.251
puppy1,2019-02-26 19:27:12.462790,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1",127.215.158.251
puppy3,2019-02-26 19:27:12.505753,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.1.1; en-gb; Build/KLP) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",57.48.168.151
puppy2,2019-02-26 19:27:12.549494,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.1.1; en-gb; Build/KLP) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",57.48.168.151
puppy3,2019-02-26 19:27:12.593431,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.1.1; en-gb; Build/KLP) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",57.48.168.151
kitten3,2019-02-26 19:27:12.637358,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.1.1; en-gb; Build/KLP) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",57.48.168.151
kitten1,2019-02-26 19:27:12.680479,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.1.1; en-gb; Build/KLP) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",57.48.168.151
puppy3,2019-02-26 19:27:12.723962,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.1.1; en-gb; Build/KLP) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",57.48.168.151
puppy1,2019-02-26 19:27:12.767527,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.1.1; en-gb; Build/KLP) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",57.48.168.151
puppy3,2019-02-26 19:27:12.810862,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.1.1; en-gb; Build/KLP) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",57.48.168.151
kitten2,2019-02-26 19:27:12.855584,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.1.1; en-gb; Build/KLP) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",57.48.168.151
kitten3,2019-02-26 19:27:12.899183,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.1.1; en-gb; Build/KLP) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",57.48.168.151
kitten3,2019-02-26 19:27:12.942713,"User-Agent,Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12",39.22.93.56
puppy3,2019-02-26 19:27:12.986796,"User-Agent,Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12",39.22.93.56
kitten3,2019-02-26 19:27:13.032135,"User-Agent,Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12",39.22.93.56
kitten3,2019-02-26 19:27:13.077698,"User-Agent,Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12",39.22.93.56
puppy1,2019-02-26 19:27:13.122298,"User-Agent,Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12",39.22.93.56
kitten2,2019-02-26 19:27:13.166526,"User-Agent,Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12",39.22.93.56
kitten2,2019-02-26 19:27:13.209997,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20100101 Firefox/10.0",246.176.56.80
puppy3,2019-02-26 19:27:13.255180,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20100101 Firefox/10.0",246.176.56.80
puppy3,2019-02-26 19:27:13.299328,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20100101 Firefox/10.0",246.176.56.80
kitten3,2019-02-26 19:27:13.343704,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20100101 Firefox/10.0",246.176.56.80
puppy2,2019-02-26 19:27:13.387453,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20100101 Firefox/10.0",246.176.56.80
kitten3,2019-02-26 19:27:13.431354,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",59.53.85.46
puppy2,2019-02-26 19:27:13.475617,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",59.53.85.46
puppy2,2019-02-26 19:27:13.518806,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",59.53.85.46
puppy3,2019-02-26 19:27:13.562381,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",59.53.85.46
kitten3,2019-02-26 19:27:13.606604,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",59.53.85.46
puppy1,2019-02-26 19:27:13.651137,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",59.53.85.46
kitten3,2019-02-26 19:27:13.694744,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",59.53.85.46
kitten1,2019-02-26 19:27:13.739039,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",59.53.85.46
kitten2,2019-02-26 19:27:13.782203,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",59.53.85.46
puppy1,2019-02-26 19:27:13.825269,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",59.53.85.46
puppy1,2019-02-26 19:27:13.870567,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",59.53.85.46
puppy1,2019-02-26 19:27:13.913679,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",59.53.85.46
puppy1,2019-02-26 19:27:13.956427,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",59.53.85.46
puppy2,2019-02-26 19:27:13.999857,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",59.53.85.46
puppy2,2019-02-26 19:27:14.044182,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",35.160.216.146
kitten3,2019-02-26 19:27:14.087990,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",35.160.216.146
puppy3,2019-02-26 19:27:14.131687,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",35.160.216.146
puppy3,2019-02-26 19:27:14.174817,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",35.160.216.146
kitten1,2019-02-26 19:27:14.218892,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",35.160.216.146
puppy1,2019-02-26 19:27:14.262558,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",35.160.216.146
puppy2,2019-02-26 19:27:14.306449,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",35.160.216.146
kitten2,2019-02-26 19:27:14.350911,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",35.160.216.146
puppy3,2019-02-26 19:27:14.394494,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",249.244.209.22
puppy2,2019-02-26 19:27:14.438138,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",249.244.209.22
kitten1,2019-02-26 19:27:14.481645,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",249.244.209.22
puppy3,2019-02-26 19:27:14.526382,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",249.244.209.22
kitten1,2019-02-26 19:27:14.570169,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",249.244.209.22
puppy2,2019-02-26 19:27:14.612183,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",249.244.209.22
puppy1,2019-02-26 19:27:14.655607,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",249.244.209.22
kitten2,2019-02-26 19:27:14.698312,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",249.244.209.22
kitten2,2019-02-26 19:27:14.742068,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",249.244.209.22
kitten3,2019-02-26 19:27:14.784718,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",249.244.209.22
kitten2,2019-02-26 19:27:14.828119,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",209.206.227.188
puppy1,2019-02-26 19:27:14.871462,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",209.206.227.188
puppy2,2019-02-26 19:27:14.915137,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",209.206.227.188
kitten2,2019-02-26 19:27:14.958216,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",209.206.227.188
kitten1,2019-02-26 19:27:15.002309,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",209.206.227.188
puppy1,2019-02-26 19:27:15.049641,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",209.206.227.188
kitten1,2019-02-26 19:27:15.092845,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",209.206.227.188
puppy3,2019-02-26 19:27:15.137238,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",209.206.227.188
kitten2,2019-02-26 19:27:15.182633,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",209.206.227.188
kitten1,2019-02-26 19:27:15.225887,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20100101 Firefox/10.0",28.129.78.33
kitten2,2019-02-26 19:27:15.269403,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20100101 Firefox/10.0",28.129.78.33
kitten1,2019-02-26 19:27:15.313154,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20100101 Firefox/10.0",28.129.78.33
puppy2,2019-02-26 19:27:15.357985,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20100101 Firefox/10.0",28.129.78.33
puppy3,2019-02-26 19:27:15.402725,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20100101 Firefox/10.0",28.129.78.33
kitten2,2019-02-26 19:27:15.446472,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20100101 Firefox/10.0",28.129.78.33
puppy2,2019-02-26 19:27:15.490172,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20100101 Firefox/10.0",28.129.78.33
kitten1,2019-02-26 19:27:15.534673,"User-Agent,Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20100101 Firefox/10.0",28.129.78.33
puppy3,2019-02-26 19:27:15.690204,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",19.140.115.166
puppy2,2019-02-26 19:27:15.736452,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",19.140.115.166
kitten2,2019-02-26 19:27:15.780390,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",19.140.115.166
kitten2,2019-02-26 19:27:15.823709,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",19.140.115.166
kitten3,2019-02-26 19:27:15.867483,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",19.140.115.166
kitten1,2019-02-26 19:27:15.910826,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",19.140.115.166
puppy2,2019-02-26 19:27:15.955160,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",19.140.115.166
puppy3,2019-02-26 19:27:15.999138,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",19.140.115.166
kitten2,2019-02-26 19:27:16.045485,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",19.140.115.166
kitten2,2019-02-26 19:27:16.088849,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",66.176.206.66
puppy2,2019-02-26 19:27:16.132913,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",66.176.206.66
kitten3,2019-02-26 19:27:16.176215,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",66.176.206.66
kitten2,2019-02-26 19:27:16.219261,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",66.176.206.66
kitten2,2019-02-26 19:27:16.262824,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",66.176.206.66
kitten2,2019-02-26 19:27:16.306056,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",66.176.206.66
puppy1,2019-02-26 19:27:16.349620,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",66.176.206.66
puppy1,2019-02-26 19:27:16.393360,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",66.176.206.66
puppy2,2019-02-26 19:27:16.437287,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",66.176.206.66
puppy1,2019-02-26 19:27:16.481212,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",23.44.102.177
kitten3,2019-02-26 19:27:16.525045,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",23.44.102.177
puppy1,2019-02-26 19:27:16.569203,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",23.44.102.177
kitten3,2019-02-26 19:27:16.612947,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",23.44.102.177
kitten1,2019-02-26 19:27:16.657112,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",23.44.102.177
kitten1,2019-02-26 19:27:16.701942,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",23.44.102.177
kitten1,2019-02-26 19:27:16.746320,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.1.1; en-gb; Build/KLP) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",209.107.176.87
puppy1,2019-02-26 19:27:16.790621,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.1.1; en-gb; Build/KLP) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",209.107.176.87
puppy3,2019-02-26 19:27:16.834908,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.1.1; en-gb; Build/KLP) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",209.107.176.87
puppy1,2019-02-26 19:27:16.879030,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.1.1; en-gb; Build/KLP) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",209.107.176.87
kitten2,2019-02-26 19:27:16.924162,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.1.1; en-gb; Build/KLP) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",209.107.176.87
kitten3,2019-02-26 19:27:16.969063,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.1.1; en-gb; Build/KLP) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",209.107.176.87
